Title,KAZ index,Sanskrit,Devanagari/Hindi,Bengali,Gujarati,Kannada,Malayalam,Telugu
Chapter 3.7,tatsadharmā bandhūnāṃ gṛhe gūḍhajātastu gūḍhajaḥ || KAZ_03.7.08 ||,तत्सधर्मा बन्धूनां गृहे गूढजातस्तु गूढजः ॥ कZ_०३.७.०८ ॥,তত্সধর্মা বন্ধূনাং গৃহে গূঢজাতস্তু গূঢজঃ ॥ কZ_০৩.৭.০৮ ॥,તત્સધર્મા બન્ધૂનાં ગૃહે ગૂઢજાતસ્તુ ગૂઢજઃ ॥ કZ_૦૩.૭.૦૮ ॥,ತತ್ಸಧರ್ಮಾ ಬನ್ಧೂನಾಂ ಗೃಹೇ ಗೂಢಜಾತಸ್ತು ಗೂಢಜಃ ॥ ಕZ_೦೩.೭.೦೮ ॥,തത്സധര്മാ ബന്ധൂനാം ഗൃഹേ ഗൂഢജാതസ്തു ഗൂഢജഃ ॥ കZ_൦൩.൭.൦൮ ॥,తత్సధర్మా బన్ధూనాం గృహే గూఢజాతస్తు గూఢజః ॥ కZ_౦౩.౭.౦౮ ॥
Chapter 3.7,bandhunotsṛṣṭo'paviddhaḥ saṃskartuḥ putraḥ || KAZ_03.7.09 ||,बन्धुनोत्सृष्टोऽपविद्धः संस्कर्तुः पुत्रः ॥ कZ_०३.७.०९ ॥,বন্ধুনোত্সৃষ্টোঽপবিদ্ধঃ সংস্কর্তুঃ পুত্রঃ ॥ কZ_০৩.৭.০৯ ॥,બન્ધુનોત્સૃષ્ટોઽપવિદ્ધઃ સંસ્કર્તુઃ પુત્રઃ ॥ કZ_૦૩.૭.૦૯ ॥,ಬನ್ಧುನೋತ್ಸೃಷ್ಟೋಽಪವಿದ್ಧಃ ಸಂಸ್ಕರ್ತುಃ ಪುತ್ರಃ ॥ ಕZ_೦೩.೭.೦೯ ॥,ബന്ധുനോത്സൃഷ്ടോഽപവിദ്ധഃ സംസ്കര്തുഃ പുത്രഃ ॥ കZ_൦൩.൭.൦൯ ॥,బన్ధునోత్సృష్టోఽపవిద్ధః సంస్కర్తుః పుత్రః ॥ కZ_౦౩.౭.౦౯ ॥
Chapter 3.7,kanyāgarbhaḥ kānīnaḥ || KAZ_03.7.10 ||,कन्यागर्भः कानीनः ॥ कZ_०३.७.१० ॥,কন্যাগর্ভঃ কানীনঃ ॥ কZ_০৩.৭.১০ ॥,કન્યાગર્ભઃ કાનીનઃ ॥ કZ_૦૩.૭.૧૦ ॥,ಕನ್ಯಾಗರ್ಭಃ ಕಾನೀನಃ ॥ ಕZ_೦೩.೭.೧೦ ॥,കന്യാഗര്ഭഃ കാനീനഃ ॥ കZ_൦൩.൭.൧൦ ॥,కన్యాగర్భః కానీనః ॥ కZ_౦౩.౭.౧౦ ॥
Chapter 3.7,sagarbhoḍhāyāḥ sahoḍhaḥ || KAZ_03.7.11 ||,सगर्भोढायाः सहोढः ॥ कZ_०३.७.११ ॥,সগর্ভোঢাযাঃ সহোঢঃ ॥ কZ_০৩.৭.১১ ॥,સગર્ભોઢાયાઃ સહોઢઃ ॥ કZ_૦૩.૭.૧૧ ॥,ಸಗರ್ಭೋಢಾಯಾಃ ಸಹೋಢಃ ॥ ಕZ_೦೩.೭.೧೧ ॥,സഗര്ഭോഢായാഃ സഹോഢഃ ॥ കZ_൦൩.൭.൧൧ ॥,సగర్భోఢాయాః సహోఢః ॥ కZ_౦౩.౭.౧౧ ॥
Chapter 3.7,punarbhūtāyāḥ paunarbhavaḥ || KAZ_03.7.12 ||,पुनर्भूतायाः पौनर्भवः ॥ कZ_०३.७.१२ ॥,পুনর্ভূতাযাঃ পৌনর্ভবঃ ॥ কZ_০৩.৭.১২ ॥,પુનર્ભૂતાયાઃ પૌનર્ભવઃ ॥ કZ_૦૩.૭.૧૨ ॥,ಪುನರ್ಭೂತಾಯಾಃ ಪೌನರ್ಭವಃ ॥ ಕZ_೦೩.೭.೧೨ ॥,പുനര്ഭൂതായാഃ പൌനര്ഭവഃ ॥ കZ_൦൩.൭.൧൨ ॥,పునర్భూతాయాః పౌనర్భవః ॥ కZ_౦౩.౭.౧౨ ॥
Chapter 3.7,svayaṃ jātaḥ piturbandhūnāṃ ca dāyādaḥ || KAZ_03.7.13 ||,स्वयं जातः पितुर्बन्धूनां च दायादः ॥ कZ_०३.७.१३ ॥,স্বযং জাতঃ পিতুর্বন্ধূনাং চ দাযাদঃ ॥ কZ_০৩.৭.১৩ ॥,સ્વયં જાતઃ પિતુર્બન્ધૂનાં ચ દાયાદઃ ॥ કZ_૦૩.૭.૧૩ ॥,ಸ್ವಯಂ ಜಾತಃ ಪಿತುರ್ಬನ್ಧೂನಾಂ ಚ ದಾಯಾದಃ ॥ ಕZ_೦೩.೭.೧೩ ॥,സ്വയം ജാതഃ പിതുര്ബന്ധൂനാം ച ദായാദഃ ॥ കZ_൦൩.൭.൧൩ ॥,స్వయం జాతః పితుర్బన్ధూనాం చ దాయాదః ॥ కZ_౦౩.౭.౧౩ ॥
Chapter 3.7,parajātaḥ saṃskartureva na bandhūnām || KAZ_03.7.14 ||,परजातः संस्कर्तुरेव न बन्धूनाम् ॥ कZ_०३.७.१४ ॥,পরজাতঃ সংস্কর্তুরেব ন বন্ধূনাম্ ॥ কZ_০৩.৭.১৪ ॥,પરજાતઃ સંસ્કર્તુરેવ ન બન્ધૂનામ્ ॥ કZ_૦૩.૭.૧૪ ॥,ಪರಜಾತಃ ಸಂಸ್ಕರ್ತುರೇವ ನ ಬನ್ಧೂನಾಮ್ ॥ ಕZ_೦೩.೭.೧೪ ॥,പരജാതഃ സംസ്കര്തുരേവ ന ബന്ധൂനാമ് ॥ കZ_൦൩.൭.൧൪ ॥,పరజాతః సంస్కర్తురేవ న బన్ధూనామ్ ॥ కZ_౦౩.౭.౧౪ ॥
Chapter 3.7,tatsadharmā mātāpitṛbhyāmadbhirmukto dattaḥ || KAZ_03.7.15 ||,तत्सधर्मा मातापितृभ्यामद्भिर्मुक्तो दत्तः ॥ कZ_०३.७.१५ ॥,তত্সধর্মা মাতাপিতৃভ্যামদ্ভির্মুক্তো দত্তঃ ॥ কZ_০৩.৭.১৫ ॥,તત્સધર્મા માતાપિતૃભ્યામદ્ભિર્મુક્તો દત્તઃ ॥ કZ_૦૩.૭.૧૫ ॥,ತತ್ಸಧರ್ಮಾ ಮಾತಾಪಿತೃಭ್ಯಾಮದ್ಭಿರ್ಮುಕ್ತೋ ದತ್ತಃ ॥ ಕZ_೦೩.೭.೧೫ ॥,തത്സധര്മാ മാതാപിതൃഭ്യാമദ്ഭിര്മുക്തോ ദത്തഃ ॥ കZ_൦൩.൭.൧൫ ॥,తత్సధర్మా మాతాపితృభ్యామద్భిర్ముక్తో దత్తః ॥ కZ_౦౩.౭.౧౫ ॥
Chapter 3.7,svayaṃ bandhubhirvā putrabhāvopagata upagataḥ || KAZ_03.7.16 ||,स्वयं बन्धुभिर्वा पुत्रभावोपगत उपगतः ॥ कZ_०३.७.१६ ॥,স্বযং বন্ধুভির্বা পুত্রভাবোপগত উপগতঃ ॥ কZ_০৩.৭.১৬ ॥,સ્વયં બન્ધુભિર્વા પુત્રભાવોપગત ઉપગતઃ ॥ કZ_૦૩.૭.૧૬ ॥,ಸ್ವಯಂ ಬನ್ಧುಭಿರ್ವಾ ಪುತ್ರಭಾವೋಪಗತ ಉಪಗತಃ ॥ ಕZ_೦೩.೭.೧೬ ॥,സ്വയം ബന്ധുഭിര്വാ പുത്രഭാവോപഗത ഉപഗതഃ ॥ കZ_൦൩.൭.൧൬ ॥,స్వయం బన్ధుభిర్వా పుత్రభావోపగత ఉపగతః ॥ కZ_౦౩.౭.౧౬ ॥
Chapter 3.7,putratve'dhikṛtaḥ kṛtakaḥ || KAZ_03.7.17 ||,पुत्रत्वेऽधिकृतः कृतकः ॥ कZ_०३.७.१७ ॥,পুত্রত্বেঽধিকৃতঃ কৃতকঃ ॥ কZ_০৩.৭.১৭ ॥,પુત્રત્વેઽધિકૃતઃ કૃતકઃ ॥ કZ_૦૩.૭.૧૭ ॥,ಪುತ್ರತ್ವೇಽಧಿಕೃತಃ ಕೃತಕಃ ॥ ಕZ_೦೩.೭.೧೭ ॥,പുത്രത്വേഽധികൃതഃ കൃതകഃ ॥ കZ_൦൩.൭.൧൭ ॥,పుత్రత్వేఽధికృతః కృతకః ॥ కZ_౦౩.౭.౧౭ ॥
Chapter 3.7,parikrītaḥ krītaḥ | iti || KAZ_03.7.18 ||,परिक्रीतः क्रीतः । इति ॥ कZ_०३.७.१८ ॥,পরিক্রীতঃ ক্রীতঃ । ইতি ॥ কZ_০৩.৭.১৮ ॥,પરિક્રીતઃ ક્રીતઃ । ઇતિ ॥ કZ_૦૩.૭.૧૮ ॥,ಪರಿಕ್ರೀತಃ ಕ್ರೀತಃ । ಇತಿ ॥ ಕZ_೦೩.೭.೧೮ ॥,പരിക്രീതഃ ക്രീതഃ । ഇതി ॥ കZ_൦൩.൭.൧൮ ॥,పరిక్రీతః క్రీతః । ఇతి ॥ కZ_౦౩.౭.౧౮ ॥
Chapter 3.7,aurase tūtpanne savarṇāstṛtīyāṃśaharāḥ asavarṇā grāsācchādanabhāginaḥ || KAZ_03.7.19 ||,औरसे तूत्पन्ने सवर्णास्तृतीयांशहराः असवर्णा ग्रासाच्छादनभागिनः ॥ कZ_०३.७.१९ ॥,ঔরসে তূত্পন্নে সবর্ণাস্তৃতীযাংশহরাঃ অসবর্ণা গ্রাসাচ্ছাদনভাগিনঃ ॥ কZ_০৩.৭.১৯ ॥,ઔરસે તૂત્પન્ને સવર્ણાસ્તૃતીયાંશહરાઃ અસવર્ણા ગ્રાસાચ્છાદનભાગિનઃ ॥ કZ_૦૩.૭.૧૯ ॥,ಔರಸೇ ತೂತ್ಪನ್ನೇ ಸವರ್ಣಾಸ್ತೃತೀಯಾಂಶಹರಾಃ ಅಸವರ್ಣಾ ಗ್ರಾಸಾಚ್ಛಾದನಭಾಗಿನಃ ॥ ಕZ_೦೩.೭.೧೯ ॥,ഔരസേ തൂത്പന്നേ സവര്ണാസ്തൃതീയാംശഹരാഃ അസവര്ണാ ഗ്രാസാച്ഛാദനഭാഗിനഃ ॥ കZ_൦൩.൭.൧൯ ॥,ఔరసే తూత్పన్నే సవర్ణాస్తృతీయాంశహరాః అసవర్ణా గ్రాసాచ్ఛాదనభాగినః ॥ కZ_౦౩.౭.౧౯ ॥
Chapter 3.7,brāhmaṇakṣatriyayoranantarāputrāḥ savarṇāḥ ekāntarā asavarṇāḥ || KAZ_03.7.20 ||,ब्राह्मणक्षत्रिययोरनन्तरापुत्राः सवर्णाः एकान्तरा असवर्णाः ॥ कZ_०३.७.२० ॥,ব্রাহ্মণক্ষত্রিযযোরনন্তরাপুত্রাঃ সবর্ণাঃ একান্তরা অসবর্ণাঃ ॥ কZ_০৩.৭.২০ ॥,બ્રાહ્મણક્ષત્રિયયોરનન્તરાપુત્રાઃ સવર્ણાઃ એકાન્તરા અસવર્ણાઃ ॥ કZ_૦૩.૭.૨૦ ॥,ಬ್ರಾಹ್ಮಣಕ್ಷತ್ರಿಯಯೋರನನ್ತರಾಪುತ್ರಾಃ ಸವರ್ಣಾಃ ಏಕಾನ್ತರಾ ಅಸವರ್ಣಾಃ ॥ ಕZ_೦೩.೭.೨೦ ॥,ബ്രാഹ്മണക്ഷത്രിയയോരനന്തരാപുത്രാഃ സവര്ണാഃ ഏകാന്തരാ അസവര്ണാഃ ॥ കZ_൦൩.൭.൨൦ ॥,బ్రాహ్మణక్షత్రియయోరనన్తరాపుత్రాః సవర్ణాః ఏకాన్తరా అసవర్ణాః ॥ కZ_౦౩.౭.౨౦ ॥
Chapter 3.7,brāhmaṇasya vaiśyāyāmambaṣṭhaḥ śūdrāyāṃ niṣādaḥ pāraśavo vā || KAZ_03.7.21 ||,ब्राह्मणस्य वैश्यायामम्बष्ठः शूद्रायां निषादः पारशवो वा ॥ कZ_०३.७.२१ ॥,ব্রাহ্মণস্য বৈশ্যাযামম্বষ্ঠঃ শূদ্রাযাং নিষাদঃ পারশবো বা ॥ কZ_০৩.৭.২১ ॥,બ્રાહ્મણસ્ય વૈશ્યાયામમ્બષ્ઠઃ શૂદ્રાયાં નિષાદઃ પારશવો વા ॥ કZ_૦૩.૭.૨૧ ॥,ಬ್ರಾಹ್ಮಣಸ್ಯ ವೈಶ್ಯಾಯಾಮಮ್ಬಷ್ಠಃ ಶೂದ್ರಾಯಾಂ ನಿಷಾದಃ ಪಾರಶವೋ ವಾ ॥ ಕZ_೦೩.೭.೨೧ ॥,ബ്രാഹ്മണസ്യ വൈശ്യായാമമ്ബഷ്ഠഃ ശൂദ്രായാം നിഷാദഃ പാരശവോ വാ ॥ കZ_൦൩.൭.൨൧ ॥,బ్రాహ్మణస్య వైశ్యాయామమ్బష్ఠః శూద్రాయాం నిషాదః పారశవో వా ॥ కZ_౦౩.౭.౨౧ ॥
Chapter 3.7,kṣatriyasya śūdrāyāmugraḥ || KAZ_03.7.22 ||,क्षत्रियस्य शूद्रायामुग्रः ॥ कZ_०३.७.२२ ॥,ক্ষত্রিযস্য শূদ্রাযামুগ্রঃ ॥ কZ_০৩.৭.২২ ॥,ક્ષત્રિયસ્ય શૂદ્રાયામુગ્રઃ ॥ કZ_૦૩.૭.૨૨ ॥,ಕ್ಷತ್ರಿಯಸ್ಯ ಶೂದ್ರಾಯಾಮುಗ್ರಃ ॥ ಕZ_೦೩.೭.೨೨ ॥,ക്ഷത്രിയസ്യ ശൂദ്രായാമുഗ്രഃ ॥ കZ_൦൩.൭.൨൨ ॥,క్షత్రియస్య శూద్రాయాముగ్రః ॥ కZ_౦౩.౭.౨౨ ॥
Chapter 3.7,śūdra eva vaiśyasya || KAZ_03.7.23 ||,शूद्र एव वैश्यस्य ॥ कZ_०३.७.२३ ॥,শূদ্র এব বৈশ্যস্য ॥ কZ_০৩.৭.২৩ ॥,શૂદ્ર એવ વૈશ્યસ્ય ॥ કZ_૦૩.૭.૨૩ ॥,ಶೂದ್ರ ಏವ ವೈಶ್ಯಸ್ಯ ॥ ಕZ_೦೩.೭.೨೩ ॥,ശൂദ്ര ഏവ വൈശ്യസ്യ ॥ കZ_൦൩.൭.൨൩ ॥,శూద్ర ఏవ వైశ్యస్య ॥ కZ_౦౩.౭.౨౩ ॥
Chapter 3.7,savarṇāsu caiṣāmacaritavratebhyo jātā vrātyāḥ || KAZ_03.7.24 ||,सवर्णासु चैषामचरितव्रतेभ्यो जाता व्रात्याः ॥ कZ_०३.७.२४ ॥,সবর্ণাসু চৈষামচরিতব্রতেভ্যো জাতা ব্রাত্যাঃ ॥ কZ_০৩.৭.২৪ ॥,સવર્ણાસુ ચૈષામચરિતવ્રતેભ્યો જાતા વ્રાત્યાઃ ॥ કZ_૦૩.૭.૨૪ ॥,ಸವರ್ಣಾಸು ಚೈಷಾಮಚರಿತವ್ರತೇಭ್ಯೋ ಜಾತಾ ವ್ರಾತ್ಯಾಃ ॥ ಕZ_೦೩.೭.೨೪ ॥,സവര്ണാസു ചൈഷാമചരിതവ്രതേഭ്യോ ജാതാ വ്രാത്യാഃ ॥ കZ_൦൩.൭.൨൪ ॥,సవర్ణాసు చైషామచరితవ్రతేభ్యో జాతా వ్రాత్యాః ॥ కZ_౦౩.౭.౨౪ ॥
Chapter 3.7,ityanulomāḥ || KAZ_03.7.25 ||,इत्यनुलोमाः ॥ कZ_०३.७.२५ ॥,ইত্যনুলোমাঃ ॥ কZ_০৩.৭.২৫ ॥,ઇત્યનુલોમાઃ ॥ કZ_૦૩.૭.૨૫ ॥,ಇತ್ಯನುಲೋಮಾಃ ॥ ಕZ_೦೩.೭.೨೫ ॥,ഇത്യനുലോമാഃ ॥ കZ_൦൩.൭.൨൫ ॥,ఇత్యనులోమాః ॥ కZ_౦౩.౭.౨౫ ॥
Chapter 3.7,śūdrādāyogavakṣattacaṇḍālāḥ || KAZ_03.7.26 ||,शूद्रादायोगवक्षत्तचण्डालाः ॥ कZ_०३.७.२६ ॥,শূদ্রাদাযোগবক্ষত্তচণ্ডালাঃ ॥ কZ_০৩.৭.২৬ ॥,શૂદ્રાદાયોગવક્ષત્તચણ્ડાલાઃ ॥ કZ_૦૩.૭.૨૬ ॥,ಶೂದ್ರಾದಾಯೋಗವಕ್ಷತ್ತಚಣ್ಡಾಲಾಃ ॥ ಕZ_೦೩.೭.೨೬ ॥,ശൂദ്രാദായോഗവക്ഷത്തചണ്ഡാലാഃ ॥ കZ_൦൩.൭.൨൬ ॥,శూద్రాదాయోగవక్షత్తచణ్డాలాః ॥ కZ_౦౩.౭.౨౬ ॥
Chapter 3.7,vaiśyānmāgadhavaidehakau || KAZ_03.7.27 ||,वैश्यान्मागधवैदेहकौ ॥ कZ_०३.७.२७ ॥,বৈশ্যান্মাগধবৈদেহকৌ ॥ কZ_০৩.৭.২৭ ॥,વૈશ્યાન્માગધવૈદેહકૌ ॥ કZ_૦૩.૭.૨૭ ॥,ವೈಶ್ಯಾನ್ಮಾಗಧವೈದೇಹಕೌ ॥ ಕZ_೦೩.೭.೨೭ ॥,വൈശ്യാന്മാഗധവൈദേഹകൌ ॥ കZ_൦൩.൭.൨൭ ॥,వైశ్యాన్మాగధవైదేహకౌ ॥ కZ_౦౩.౭.౨౭ ॥
Chapter 3.7,kṣatriyātsūtaḥ || KAZ_03.7.28 ||,क्षत्रियात्सूतः ॥ कZ_०३.७.२८ ॥,ক্ষত্রিযাত্সূতঃ ॥ কZ_০৩.৭.২৮ ॥,ક્ષત્રિયાત્સૂતઃ ॥ કZ_૦૩.૭.૨૮ ॥,ಕ್ಷತ್ರಿಯಾತ್ಸೂತಃ ॥ ಕZ_೦೩.೭.೨೮ ॥,ക്ഷത്രിയാത്സൂതഃ ॥ കZ_൦൩.൭.൨൮ ॥,క్షత్రియాత్సూతః ॥ కZ_౦౩.౭.౨౮ ॥
Chapter 3.7,paurāṇikastvanyaḥ sūto māgadhaśca brahmakṣatrādviśeṣaḥ || KAZ_03.7.29 ||,पौराणिकस्त्वन्यः सूतो मागधश्च ब्रह्मक्षत्राद्विशेषः ॥ कZ_०३.७.२९ ॥,পৌরাণিকস্ত্বন্যঃ সূতো মাগধশ্চ ব্রহ্মক্ষত্রাদ্বিশেষঃ ॥ কZ_০৩.৭.২৯ ॥,પૌરાણિકસ્ત્વન્યઃ સૂતો માગધશ્ચ બ્રહ્મક્ષત્રાદ્વિશેષઃ ॥ કZ_૦૩.૭.૨૯ ॥,ಪೌರಾಣಿಕಸ್ತ್ವನ್ಯಃ ಸೂತೋ ಮಾಗಧಶ್ಚ ಬ್ರಹ್ಮಕ್ಷತ್ರಾದ್ವಿಶೇಷಃ ॥ ಕZ_೦೩.೭.೨೯ ॥,പൌരാണികസ്ത്വന്യഃ സൂതോ മാഗധശ്ച ബ്രഹ്മക്ഷത്രാദ്വിശേഷഃ ॥ കZ_൦൩.൭.൨൯ ॥,పౌరాణికస్త్వన్యః సూతో మాగధశ్చ బ్రహ్మక్షత్రాద్విశేషః ॥ కZ_౦౩.౭.౨౯ ॥
Chapter 3.7,ta ete pratilomāḥ svadharmātikramād rājñaḥ sambhavanti || KAZ_03.7.30 ||,त एते प्रतिलोमाः स्वधर्मातिक्रमाद् राज्ञः सम्भवन्ति ॥ कZ_०३.७.३० ॥,ত এতে প্রতিলোমাঃ স্বধর্মাতিক্রমাদ্ রাজ্ঞঃ সম্ভবন্তি ॥ কZ_০৩.৭.৩০ ॥,ત એતે પ્રતિલોમાઃ સ્વધર્માતિક્રમાદ્ રાજ્ઞઃ સમ્ભવન્તિ ॥ કZ_૦૩.૭.૩૦ ॥,ತ ಏತೇ ಪ್ರತಿಲೋಮಾಃ ಸ್ವಧರ್ಮಾತಿಕ್ರಮಾದ್ ರಾಜ್ಞಃ ಸಮ್ಭವನ್ತಿ ॥ ಕZ_೦೩.೭.೩೦ ॥,ത ഏതേ പ്രതിലോമാഃ സ്വധര്മാതിക്രമാദ് രാജ്ഞഃ സമ്ഭവന്തി ॥ കZ_൦൩.൭.൩൦ ॥,త ఏతే ప్రతిలోమాః స్వధర్మాతిక్రమాద్ రాజ్ఞః సమ్భవన్తి ॥ కZ_౦౩.౭.౩౦ ॥
Chapter 3.7,ugrānnaiṣādyāṃ kukkuṭaḥ viparyaye pulkasaḥ || KAZ_03.7.31 ||,उग्रान्नैषाद्यां कुक्कुटः विपर्यये पुल्कसः ॥ कZ_०३.७.३१ ॥,উগ্রান্নৈষাদ্যাং কুক্কুটঃ বিপর্যযে পুল্কসঃ ॥ কZ_০৩.৭.৩১ ॥,ઉગ્રાન્નૈષાદ્યાં કુક્કુટઃ વિપર્યયે પુલ્કસઃ ॥ કZ_૦૩.૭.૩૧ ॥,ಉಗ್ರಾನ್ನೈಷಾದ್ಯಾಂ ಕುಕ್ಕುಟಃ ವಿಪರ್ಯಯೇ ಪುಲ್ಕಸಃ ॥ ಕZ_೦೩.೭.೩೧ ॥,ഉഗ്രാന്നൈഷാദ്യാം കുക്കുടഃ വിപര്യയേ പുല്കസഃ ॥ കZ_൦൩.൭.൩൧ ॥,ఉగ్రాన్నైషాద్యాం కుక్కుటః విపర్యయే పుల్కసః ॥ కZ_౦౩.౭.౩౧ ॥
Chapter 3.7,vaidehikāyāmambaṣṭhādvaiṇaḥ viparyaye kuśīlavaḥ || KAZ_03.7.32 ||,वैदेहिकायामम्बष्ठाद्वैणः विपर्यये कुशीलवः ॥ कZ_०३.७.३२ ॥,বৈদেহিকাযামম্বষ্ঠাদ্বৈণঃ বিপর্যযে কুশীলবঃ ॥ কZ_০৩.৭.৩২ ॥,વૈદેહિકાયામમ્બષ્ઠાદ્વૈણઃ વિપર્યયે કુશીલવઃ ॥ કZ_૦૩.૭.૩૨ ॥,ವೈದೇಹಿಕಾಯಾಮಮ್ಬಷ್ಠಾದ್ವೈಣಃ ವಿಪರ್ಯಯೇ ಕುಶೀಲವಃ ॥ ಕZ_೦೩.೭.೩೨ ॥,വൈദേഹികായാമമ്ബഷ്ഠാദ്വൈണഃ വിപര്യയേ കുശീലവഃ ॥ കZ_൦൩.൭.൩൨ ॥,వైదేహికాయామమ్బష్ఠాద్వైణః విపర్యయే కుశీలవః ॥ కZ_౦౩.౭.౩౨ ॥
Chapter 3.7,kṣattāyāmugrācchvapākaḥ || KAZ_03.7.33 ||,क्षत्तायामुग्राच्छ्वपाकः ॥ कZ_०३.७.३३ ॥,ক্ষত্তাযামুগ্রাচ্ছ্বপাকঃ ॥ কZ_০৩.৭.৩৩ ॥,ક્ષત્તાયામુગ્રાચ્છ્વપાકઃ ॥ કZ_૦૩.૭.૩૩ ॥,ಕ್ಷತ್ತಾಯಾಮುಗ್ರಾಚ್ಛ್ವಪಾಕಃ ॥ ಕZ_೦೩.೭.೩೩ ॥,ക്ഷത്തായാമുഗ്രാച്ഛ്വപാകഃ ॥ കZ_൦൩.൭.൩൩ ॥,క్షత్తాయాముగ్రాచ్ఛ్వపాకః ॥ కZ_౦౩.౭.౩౩ ॥
Chapter 3.7,ityete'nye cāntarālāḥ || KAZ_03.7.34 ||,इत्येतेऽन्ये चान्तरालाः ॥ कZ_०३.७.३४ ॥,ইত্যেতেঽন্যে চান্তরালাঃ ॥ কZ_০৩.৭.৩৪ ॥,ઇત્યેતેઽન્યે ચાન્તરાલાઃ ॥ કZ_૦૩.૭.૩૪ ॥,ಇತ್ಯೇತೇಽನ್ಯೇ ಚಾನ್ತರಾಲಾಃ ॥ ಕZ_೦೩.೭.೩೪ ॥,ഇത്യേതേഽന്യേ ചാന്തരാലാഃ ॥ കZ_൦൩.൭.൩൪ ॥,ఇత్యేతేఽన్యే చాన్తరాలాః ॥ కZ_౦౩.౭.౩౪ ॥
Chapter 3.7,karmaṇā vaiśyo rathakāraḥ || KAZ_03.7.35 ||,कर्मणा वैश्यो रथकारः ॥ कZ_०३.७.३५ ॥,কর্মণা বৈশ্যো রথকারঃ ॥ কZ_০৩.৭.৩৫ ॥,કર્મણા વૈશ્યો રથકારઃ ॥ કZ_૦૩.૭.૩૫ ॥,ಕರ್ಮಣಾ ವೈಶ್ಯೋ ರಥಕಾರಃ ॥ ಕZ_೦೩.೭.೩೫ ॥,കര്മണാ വൈശ്യോ രഥകാരഃ ॥ കZ_൦൩.൭.൩൫ ॥,కర్మణా వైశ్యో రథకారః ॥ కZ_౦౩.౭.౩౫ ॥
Chapter 3.7,teṣāṃ svayonau vivāhaḥ pūrvāparagāmitvaṃ vṛttānuvṛttaṃ ca || KAZ_03.7.36 ||,तेषां स्वयोनौ विवाहः पूर्वापरगामित्वं वृत्तानुवृत्तं च ॥ कZ_०३.७.३६ ॥,তেষাং স্বযোনৌ বিবাহঃ পূর্বাপরগামিত্বং বৃত্তানুবৃত্তং চ ॥ কZ_০৩.৭.৩৬ ॥,તેષાં સ્વયોનૌ વિવાહઃ પૂર્વાપરગામિત્વં વૃત્તાનુવૃત્તં ચ ॥ કZ_૦૩.૭.૩૬ ॥,ತೇಷಾಂ ಸ್ವಯೋನೌ ವಿವಾಹಃ ಪೂರ್ವಾಪರಗಾಮಿತ್ವಂ ವೃತ್ತಾನುವೃತ್ತಂ ಚ ॥ ಕZ_೦೩.೭.೩೬ ॥,തേഷാം സ്വയോനൌ വിവാഹഃ പൂര്വാപരഗാമിത്വം വൃത്താനുവൃത്തം ച ॥ കZ_൦൩.൭.൩൬ ॥,తేషాం స్వయోనౌ వివాహః పూర్వాపరగామిత్వం వృత్తానువృత్తం చ ॥ కZ_౦౩.౭.౩౬ ॥
Chapter 3.7,śūdrasadharmāṇo vā anyatra caṇḍālebhyaḥ || KAZ_03.7.37 ||,शूद्रसधर्माणो वा अन्यत्र चण्डालेभ्यः ॥ कZ_०३.७.३७ ॥,শূদ্রসধর্মাণো বা অন্যত্র চণ্ডালেভ্যঃ ॥ কZ_০৩.৭.৩৭ ॥,શૂદ્રસધર્માણો વા અન્યત્ર ચણ્ડાલેભ્યઃ ॥ કZ_૦૩.૭.૩૭ ॥,ಶೂದ್ರಸಧರ್ಮಾಣೋ ವಾ ಅನ್ಯತ್ರ ಚಣ್ಡಾಲೇಭ್ಯಃ ॥ ಕZ_೦೩.೭.೩೭ ॥,ശൂദ്രസധര്മാണോ വാ അന്യത്ര ചണ്ഡാലേഭ്യഃ ॥ കZ_൦൩.൭.൩൭ ॥,శూద్రసధర్మాణో వా అన్యత్ర చణ్డాలేభ్యః ॥ కZ_౦౩.౭.౩౭ ॥
Chapter 3.7,kevalamevaṃ vartamānaḥ svargamāpnoti rājā narakamanyathā || KAZ_03.7.38 ||,केवलमेवं वर्तमानः स्वर्गमाप्नोति राजा नरकमन्यथा ॥ कZ_०३.७.३८ ॥,কেবলমেবং বর্তমানঃ স্বর্গমাপ্নোতি রাজা নরকমন্যথা ॥ কZ_০৩.৭.৩৮ ॥,કેવલમેવં વર્તમાનઃ સ્વર્ગમાપ્નોતિ રાજા નરકમન્યથા ॥ કZ_૦૩.૭.૩૮ ॥,ಕೇವಲಮೇವಂ ವರ್ತಮಾನಃ ಸ್ವರ್ಗಮಾಪ್ನೋತಿ ರಾಜಾ ನರಕಮನ್ಯಥಾ ॥ ಕZ_೦೩.೭.೩೮ ॥,കേവലമേവം വര്തമാനഃ സ്വര്ഗമാപ്നോതി രാജാ നരകമന്യഥാ ॥ കZ_൦൩.൭.൩൮ ॥,కేవలమేవం వర్తమానః స్వర్గమాప్నోతి రాజా నరకమన్యథా ॥ కZ_౦౩.౭.౩౮ ॥
